stage,method,weight_boundary,threshold,sensitivity,specificity,mcc,w12,w23,w34,qwk,macro_f1
stage1,logodds,0.45,0.6500000000000001,0.8218503937007874,0.9893617021276596,0.6993666210106041,,,,,
stage1,logodds,0.45,0.7000000000000002,0.8061023622047244,1.0,0.688893194393208,,,,,
stage1,logodds,0.45,0.7500000000000002,0.7864173228346457,1.0,0.6666545031212223,,,,,
stage1,logodds,0.45,0.8000000000000002,0.7618110236220472,1.0,0.6402985775697299,,,,,
stage1,logodds,0.45,0.8500000000000002,0.7322834645669292,1.0,0.6105332004263792,,,,,
stage1,logodds,0.45,0.9000000000000002,0.6889763779527559,1.0,0.5700016701593162,,,,,
stage1,logodds,0.5,0.1,0.9940944881889764,0.31560283687943264,0.4903591076905564,,,,,
stage1,logodds,0.5,0.15000000000000002,0.9783464566929134,0.44680851063829785,0.5516185823580988,,,,,
stage1,logodds,0.5,0.20000000000000004,0.9596456692913385,0.624113475177305,0.6451525096084701,,,,,
stage1,logodds,0.5,0.25000000000000006,0.9478346456692913,0.7269503546099291,0.697284972519091,,,,,
stage1,logodds,0.5,0.30000000000000004,0.922244094488189,0.8262411347517731,0.722335381378472,,,,,
stage1,logodds,0.5,0.3500000000000001,0.9025590551181102,0.8936170212765957,0.7391830235567287,,,,,
stage1,logodds,0.5,0.40000000000000013,0.8887795275590551,0.9326241134751773,0.7467386817446544,,,,,
stage1,logodds,0.5,0.45000000000000007,0.8759842519685039,0.9432624113475178,0.7358324853081287,,,,,
stage1,logodds,0.5,0.5000000000000001,0.8641732283464567,0.9539007092198581,0.7271565299808089,,,,,
stage1,logodds,0.5,0.5500000000000002,0.8474409448818898,0.975177304964539,0.7207350751963777,,,,,
stage1,logodds,0.5,0.6000000000000002,0.8316929133858267,0.9822695035460993,0.7060367236768886,,,,,
stage1,logodds,0.5,0.6500000000000001,0.812992125984252,0.9964539007092199,0.6942183601779995,,,,,
stage1,logodds,0.5,0.7000000000000002,0.7992125984251969,1.0,0.680985053823261,,,,,
stage1,logodds,0.5,0.7500000000000002,0.780511811023622,1.0,0.6601894878132577,,,,,
stage1,logodds,0.5,0.8000000000000002,0.7509842519685039,1.0,0.6291628602960617,,,,,
stage1,logodds,0.5,0.8500000000000002,0.7214566929133859,1.0,0.6000749029965569,,,,,
stage1,logodds,0.5,0.9000000000000002,0.6820866141732284,1.0,0.5638539538897533,,,,,
stage1,logodds,0.55,0.1,0.9940944881889764,0.31560283687943264,0.4903591076905564,,,,,
stage1,logodds,0.55,0.15000000000000002,0.9783464566929134,0.450354609929078,0.5545910078431587,,,,,
stage1,logodds,0.55,0.20000000000000004,0.9566929133858267,0.6418439716312057,0.6520354485046514,,,,,
stage1,logodds,0.55,0.25000000000000006,0.9429133858267716,0.7375886524822695,0.6952166610662595,,,,,
stage1,logodds,0.55,0.30000000000000004,0.9183070866141733,0.8475177304964538,0.7312198952836039,,,,,
stage1,logodds,0.55,0.3500000000000001,0.8986220472440944,0.900709219858156,0.7381919243080993,,,,,
stage1,logodds,0.55,0.40000000000000013,0.8838582677165354,0.9361702127659575,0.7420290807974629,,,,,
stage1,logodds,0.55,0.45000000000000007,0.8720472440944882,0.9539007092198581,0.738172387615438,,,,,
stage1,logodds,0.55,0.5000000000000001,0.8562992125984252,0.9539007092198581,0.716405984261886,,,,,
stage1,logodds,0.55,0.5500000000000002,0.8395669291338582,0.9716312056737588,0.7078741568340547,,,,,
stage1,logodds,0.55,0.6000000000000002,0.8228346456692913,0.9858156028368794,0.6978462521951313,,,,,
stage1,logodds,0.55,0.6500000000000001,0.8051181102362205,0.9964539007092199,0.6850215667971845,,,,,
stage1,logodds,0.55,0.7000000000000002,0.7923228346456693,1.0,0.6732125147382213,,,,,
stage1,logodds,0.55,0.7500000000000002,0.7677165354330708,1.0,0.6464874844514523,,,,,
stage1,logodds,0.55,0.8000000000000002,0.7401574803149606,1.0,0.6182872618651059,,,,,
stage1,logodds,0.55,0.8500000000000002,0.7066929133858267,1.0,0.586173155503064,,,,,
stage1,logodds,0.55,0.9000000000000002,0.6732283464566929,1.0,0.5560598849079911,,,,,
stage1,logodds,0.6000000000000001,0.1,0.9950787401574803,0.32978723404255317,0.5070747367612448,,,,,
stage1,logodds,0.6000000000000001,0.15000000000000002,0.9763779527559056,0.46808510638297873,0.5636528770269922,,,,,
stage1,logodds,0.6000000000000001,0.20000000000000004,0.9547244094488189,0.6418439716312057,0.6476255521588247,,,,,
stage1,logodds,0.6000000000000001,0.25000000000000006,0.937992125984252,0.7553191489361702,0.698746558896069,,,,,
stage1,logodds,0.6000000000000001,0.30000000000000004,0.9114173228346457,0.8581560283687943,0.727384133657396,,,,,
stage1,logodds,0.6000000000000001,0.3500000000000001,0.8917322834645669,0.9078014184397163,0.7327565075932161,,,,,
stage1,logodds,0.6000000000000001,0.40000000000000013,0.8759842519685039,0.9397163120567376,0.7331792216193365,,,,,
stage1,logodds,0.6000000000000001,0.45000000000000007,0.8641732283464567,0.9539007092198581,0.7271565299808089,,,,,
stage1,logodds,0.6000000000000001,0.5000000000000001,0.8474409448818898,0.9609929078014184,0.7099910222636221,,,,,
stage1,logodds,0.6000000000000001,0.5500000000000002,0.8336614173228346,0.9716312056737588,0.700390438085161,,,,,
stage1,logodds,0.6000000000000001,0.6000000000000002,0.8149606299212598,0.9893617021276596,0.6911026894369002,,,,,
stage1,logodds,0.6000000000000001,0.6500000000000001,0.8001968503937008,0.9964539007092199,0.6793670742305858,,,,,
stage1,logodds,0.6000000000000001,0.7000000000000002,0.7795275590551181,0.9964539007092199,0.6563575275081875,,,,,
stage1,logodds,0.6000000000000001,0.7500000000000002,0.7559055118110236,1.0,0.6341914393588534,,,,,
stage1,logodds,0.6000000000000001,0.8000000000000002,0.7283464566929134,1.0,0.6067034444532785,,,,,
stage1,logodds,0.6000000000000001,0.8500000000000002,0.7017716535433071,1.0,0.5816269640394944,,,,,
stage1,logodds,0.6000000000000001,0.9000000000000002,0.6584645669291339,1.0,0.5433321906845271,,,,,
stage1,logodds,0.65,0.1,0.9921259842519685,0.3404255319148936,0.5051397061846269,,,,,
stage1,logodds,0.65,0.15000000000000002,0.9734251968503937,0.48226950354609927,0.5670921728098415,,,,,
stage1,logodds,0.65,0.20000000000000004,0.952755905511811,0.648936170212766,0.6487203180795202,,,,,
stage1,logodds,0.65,0.25000000000000006,0.9320866141732284,0.7659574468085106,0.6953878397102302,,,,,
stage1,logodds,0.65,0.30000000000000004,0.9035433070866141,0.8687943262411347,0.7223203647727662,,,,,
stage1,logodds,0.65,0.3500000000000001,0.8838582677165354,0.9113475177304965,0.723493202031405,,,,,
stage1,logodds,0.65,0.40000000000000013,0.8710629921259843,0.9432624113475178,0.7288056694535161,,,,,
stage1,logodds,0.65,0.45000000000000007,0.8553149606299213,0.9539007092198581,0.7150801691754759,,,,,
stage1,logodds,0.65,0.5000000000000001,0.8405511811023622,0.9645390070921985,0.7037431911106206,,,,,
stage1,logodds,0.65,0.5500000000000002,0.8257874015748031,0.975177304964539,0.6933146691488165,,,,,
stage1,logodds,0.65,0.6000000000000002,0.8070866141732284,0.9929078014184397,0.6845717580472799,,,,,
stage1,logodds,0.65,0.6500000000000001,0.7903543307086615,0.9964539007092199,0.668265135826467,,,,,
stage1,logodds,0.65,0.7000000000000002,0.7677165354330708,0.9964539007092199,0.6437108828372747,,,,,
stage1,logodds,0.65,0.7500000000000002,0.7450787401574803,1.0,0.6231993725132766,,,,,
stage1,logodds,0.65,0.8000000000000002,0.7135826771653543,1.0,0.5926105687078199,,,,,
stage1,logodds,0.65,0.8500000000000002,0.687992125984252,1.0,0.5691187275862692,,,,,
stage1,logodds,0.65,0.9000000000000002,0.6437007874015748,1.0,0.5309133435262575,,,,,
stage1,logodds,0.7000000000000001,0.1,0.9911417322834646,0.3404255319148936,0.5014506315823988,,,,,
stage1,logodds,0.7000000000000001,0.15000000000000002,0.969488188976378,0.4929078014184397,0.5652056012744071,,,,,
stage1,logodds,0.7000000000000001,0.20000000000000004,0.9498031496062992,0.6702127659574468,0.6586061643204558,,,,,
stage1,logodds,0.7000000000000001,0.25000000000000006,0.9261811023622047,0.7836879432624113,0.6977019402018213,,,,,
stage1,logodds,0.7000000000000001,0.30000000000000004,0.9005905511811023,0.8723404255319149,0.7202066467127554,,,,,
stage1,logodds,0.7000000000000001,0.3500000000000001,0.8838582677165354,0.9113475177304965,0.723493202031405,,,,,
stage1,logodds,0.7000000000000001,0.40000000000000013,0.8631889763779528,0.9468085106382979,0.7204596050177323,,,,,
stage1,logodds,0.7000000000000001,0.45000000000000007,0.8494094488188977,0.9539007092198581,0.7072067355566944,,,,,
stage1,logodds,0.7000000000000001,0.5000000000000001,0.8326771653543307,0.9680851063829787,0.6964502372034461,,,,,
stage1,logodds,0.7000000000000001,0.5500000000000002,0.8139763779527559,0.9787234042553191,0.6817594552778427,,,,,
stage1,logodds,0.7000000000000001,0.6000000000000002,0.797244094488189,0.9929078014184397,0.6732647013107484,,,,,
stage1,logodds,0.7000000000000001,0.6500000000000001,0.7795275590551181,0.9964539007092199,0.6563575275081875,,,,,
stage1,logodds,0.7000000000000001,0.7000000000000002,0.7509842519685039,0.9964539007092199,0.626367712259555,,,,,
stage1,logodds,0.7000000000000001,0.7500000000000002,0.7312992125984252,1.0,0.6095728499320938,,,,,
stage1,logodds,0.7000000000000001,0.8000000000000002,0.6998031496062992,1.0,0.5798203448907198,,,,,
stage1,logodds,0.7000000000000001,0.8500000000000002,0.6712598425196851,1.0,0.55434422997749,,,,,
stage1,logodds,0.7000000000000001,0.9000000000000002,0.6338582677165354,1.0,0.522795402493746,,,,,
stage1,logodds,0.75,0.1,0.9901574803149606,0.3546099290780142,0.5104968313752639,,,,,
stage1,logodds,0.75,0.15000000000000002,0.969488188976378,0.5177304964539007,0.5854716958735556,,,,,
stage1,logodds,0.75,0.20000000000000004,0.9419291338582677,0.6737588652482269,0.6448291753968846,,,,,
stage1,logodds,0.75,0.25000000000000006,0.9183070866141733,0.7943262411347518,0.6915626380609662,,,,,
stage1,logodds,0.75,0.30000000000000004,0.8946850393700787,0.875886524822695,0.7135045690025594,,,,,
stage1,logodds,0.75,0.3500000000000001,0.875,0.925531914893617,0.721129894822195,,,,,
stage1,logodds,0.75,0.40000000000000013,0.8582677165354331,0.9468085106382979,0.7137164225937825,,,,,
stage1,logodds,0.75,0.45000000000000007,0.8385826771653543,0.9609929078014184,0.6985233148220061,,,,,
stage1,logodds,0.75,0.5000000000000001,0.8208661417322834,0.975177304964539,0.6873090803991437,,,,,
stage1,logodds,0.75,0.5500000000000002,0.8051181102362205,0.9787234042553191,0.671346752855341,,,,,
stage1,logodds,0.75,0.6000000000000002,0.7834645669291339,0.9893617021276596,0.6551332192683831,,,,,
stage1,logodds,0.75,0.6500000000000001,0.7608267716535433,0.9964539007092199,0.6364908386722025,,,,,
stage1,logodds,0.75,0.7000000000000002,0.7381889763779528,0.9964539007092199,0.6135275209477211,,,,,
stage1,logodds,0.75,0.7500000000000002,0.7145669291338582,1.0,0.5935372718157845,,,,,
stage1,logodds,0.75,0.8000000000000002,0.6840551181102362,1.0,0.565602664105813,,,,,
stage1,logodds,0.75,0.8500000000000002,0.656496062992126,1.0,0.5416589674570079,,,,,
stage1,logodds,0.75,0.9000000000000002,0.6151574803149606,1.0,0.5077035226757086,,,,,
stage1,logodds,0.8,0.1,0.9862204724409449,0.36524822695035464,0.5061044812483447,,,,,
stage1,logodds,0.8,0.15000000000000002,0.968503937007874,0.5283687943262412,0.5914944816158693,,,,,
stage1,logodds,0.8,0.20000000000000004,0.9360236220472441,0.6843971631205674,0.6411080417570039,,,,,
stage1,logodds,0.8,0.25000000000000006,0.9114173228346457,0.8014184397163121,0.6849543100594945,,,,,
stage1,logodds,0.8,0.30000000000000004,0.8887795275590551,0.8723404255319149,0.7016887199011904,,,,,
stage1,logodds,0.8,0.3500000000000001,0.8641732283464567,0.925531914893617,0.7057811920939007,,,,,
stage1,logodds,0.8,0.40000000000000013,0.8454724409448819,0.9468085106382979,0.6966457276624615,,,,,
stage1,logodds,0.8,0.45000000000000007,0.8248031496062992,0.9609929078014184,0.6812464277717181,,,,,
stage1,logodds,0.8,0.5000000000000001,0.8139763779527559,0.975177304964539,0.67903315533592,,,,,
stage1,logodds,0.8,0.5500000000000002,0.7893700787401575,0.9787234042553191,0.6534039687302304,,,,,
stage1,logodds,0.8,0.6000000000000002,0.7716535433070866,0.9893617021276596,0.6423429308704615,,,,,
stage1,logodds,0.8,0.6500000000000001,0.7450787401574803,0.9964539007092199,0.6203977270410657,,,,,
stage1,logodds,0.8,0.7000000000000002,0.7244094488188977,0.9964539007092199,0.6000800367583211,,,,,
stage1,logodds,0.8,0.7500000000000002,0.6988188976377953,0.9964539007092199,0.5760667324196813,,,,,
stage1,logodds,0.8,0.8000000000000002,0.6702755905511811,1.0,0.553488592125749,,,,,
stage1,logodds,0.8,0.8500000000000002,0.6476377952755905,1.0,0.5341960347506401,,,,,
stage1,logodds,0.8,0.9000000000000002,0.5974409448818898,1.0,0.4937794618614066,,,,,
stage1,logodds,0.8500000000000001,0.1,0.9862204724409449,0.36524822695035464,0.5061044812483447,,,,,
stage1,logodds,0.8500000000000001,0.15000000000000002,0.9625984251968503,0.5531914893617021,0.5965664867905496,,,,,
stage1,logodds,0.8500000000000001,0.20000000000000004,0.9311023622047244,0.6950354609929078,0.6396769183710619,,,,,
stage1,logodds,0.8500000000000001,0.25000000000000006,0.9025590551181102,0.8049645390070922,0.6727758640788601,,,,,
stage1,logodds,0.8500000000000001,0.30000000000000004,0.8799212598425197,0.8829787234042553,0.696325326729401,,,,,
stage1,logodds,0.8500000000000001,0.3500000000000001,0.8513779527559056,0.9290780141843972,0.690992211557563,,,,,
stage1,logodds,0.8500000000000001,0.40000000000000013,0.8336614173228346,0.9432624113475178,0.6787343415314155,,,,,
stage1,logodds,0.8500000000000001,0.45000000000000007,0.8159448818897638,0.9645390070921985,0.6732060768562971,,,,,
stage1,logodds,0.8500000000000001,0.5000000000000001,0.7992125984251969,0.9787234042553191,0.6645352281800382,,,,,
stage1,logodds,0.8500000000000001,0.5500000000000002,0.7746062992125984,0.9787234042553191,0.637197725982837,,,,,
stage1,logodds,0.8500000000000001,0.6000000000000002,0.7549212598425197,0.9893617021276596,0.6248088344172577,,,,,
stage1,logodds,0.8500000000000001,0.6500000000000001,0.7263779527559056,0.9929078014184397,0.5991559931316344,,,,,
stage1,logodds,0.8500000000000001,0.7000000000000002,0.7096456692913385,0.9964539007092199,0.5860808276964108,,,,,
stage1,logodds,0.8500000000000001,0.7500000000000002,0.6840551181102362,0.9964539007092199,0.5627330570671287,,,,,
stage1,logodds,0.8500000000000001,0.8000000000000002,0.6594488188976378,1.0,0.5441708572329816,,,,,
stage1,logodds,0.8500000000000001,0.8500000000000002,0.625,1.0,0.5155939333161302,,,,,
stage1,logodds,0.8500000000000001,0.9000000000000002,0.5885826771653543,1.0,0.4869442839361016,,,,,
stage1,logodds,0.9,0.1,0.9803149606299213,0.36879432624113473,0.489765195120051,,,,,
stage1,logodds,0.9,0.15000000000000002,0.9596456692913385,0.5815602836879432,0.6119937143007077,,,,,
stage1,logodds,0.9,0.20000000000000004,0.9212598425196851,0.7056737588652482,0.6293667015319958,,,,,
stage1,logodds,0.9,0.25000000000000006,0.8917322834645669,0.7943262411347518,0.6471736445555849,,,,,
stage1,logodds,0.9,0.30000000000000004,0.8661417322834646,0.8794326241134752,0.6736334747941329,,,,,
stage1,logodds,0.9,0.3500000000000001,0.8395669291338582,0.925531914893617,0.6727447376667995,,,,,
stage1,logodds,0.9,0.40000000000000013,0.8218503937007874,0.9397163120567376,0.6612902669093148,,,,,
stage1,logodds,0.9,0.45000000000000007,0.7992125984251969,0.9716312056737588,0.6590478075598548,,,,,
stage1,logodds,0.9,0.5000000000000001,0.780511811023622,0.9787234042553191,0.6436119354155437,,,,,
stage1,logodds,0.9,0.5500000000000002,0.7608267716535433,0.9822695035460993,0.6253526898247799,,,,,
stage1,logodds,0.9,0.6000000000000002,0.7381889763779528,0.9893617021276596,0.6079094841331548,,,,,
stage1,logodds,0.9,0.6500000000000001,0.7145669291338582,0.9929078014184397,0.5878671913706123,,,,,
stage1,logodds,0.9,0.7000000000000002,0.6909448818897638,0.9964539007092199,0.5689105944360348,,,,,
stage1,logodds,0.9,0.7500000000000002,0.672244094488189,0.9964539007092199,0.5523179946368981,,,,,
stage1,logodds,0.9,0.8000000000000002,0.640748031496063,1.0,0.5284647866503032,,,,,
stage1,logodds,0.9,0.8500000000000002,0.609251968503937,1.0,0.5030233411726752,,,,,
stage1,logodds,0.9,0.9000000000000002,0.5757874015748031,1.0,0.4772114641838769,,,,,
stage1,logodds,0.9500000000000001,0.1,0.9783464566929134,0.37943262411347517,0.49315590916702634,,,,,
stage1,logodds,0.9500000000000001,0.15000000000000002,0.9498031496062992,0.6028368794326241,0.6063309794641792,,,,,
stage1,logodds,0.9500000000000001,0.20000000000000004,0.9114173228346457,0.7163120567375887,0.6199454079196874,,,,,
stage1,logodds,0.9500000000000001,0.25000000000000006,0.8809055118110236,0.8049645390070922,0.6385013544952591,,,,,
stage1,logodds,0.9500000000000001,0.30000000000000004,0.8503937007874016,0.8794326241134752,0.6518126256004751,,,,,
stage1,logodds,0.9500000000000001,0.3500000000000001,0.8267716535433071,0.925531914893617,0.6564811127392866,,,,,
stage1,logodds,0.9500000000000001,0.40000000000000013,0.8061023622047244,0.9468085106382979,0.6478477598727742,,,,,
stage1,logodds,0.9500000000000001,0.45000000000000007,0.7854330708661418,0.9716312056737588,0.6435082062213344,,,,,
stage1,logodds,0.9500000000000001,0.5000000000000001,0.7627952755905512,0.9787234042553191,0.6246298227049399,,,,,
stage1,logodds,0.9500000000000001,0.5500000000000002,0.7460629921259843,0.9822695035460993,0.6101855731627719,,,,,
stage1,logodds,0.9500000000000001,0.6000000000000002,0.7234251968503937,0.9893617021276596,0.5934838734299599,,,,,
stage1,logodds,0.9500000000000001,0.6500000000000001,0.6958661417322834,0.9929078014184397,0.5705153741566348,,,,,
stage1,logodds,0.9500000000000001,0.7000000000000002,0.6761811023622047,0.9964539007092199,0.55576569378686,,,,,
stage1,logodds,0.9500000000000001,0.7500000000000002,0.6545275590551181,0.9964539007092199,0.5370866706655146,,,,,
stage1,logodds,0.9500000000000001,0.8000000000000002,0.6240157480314961,1.0,0.5147997050919648,,,,,
stage1,logodds,0.9500000000000001,0.8500000000000002,0.6013779527559056,1.0,0.4968438709852541,,,,,
stage1,logodds,0.9500000000000001,0.9000000000000002,0.5669291338582677,1.0,0.47056578156052414,,,,,
stage1,logodds,1.0,0.1,0.9724409448818898,0.40070921985815605,0.49451424909998726,,,,,
stage1,logodds,1.0,0.15000000000000002,0.9429133858267716,0.6099290780141844,0.5970672602253382,,,,,
stage1,logodds,1.0,0.20000000000000004,0.9005905511811023,0.7375886524822695,0.6179262863961187,,,,,
stage1,logodds,1.0,0.25000000000000006,0.8651574803149606,0.8085106382978723,0.6179170074856356,,,,,
stage1,logodds,1.0,0.30000000000000004,0.8346456692913385,0.8794326241134752,0.6310100581063143,,,,,
stage1,logodds,1.0,0.3500000000000001,0.8090551181102362,0.9184397163120568,0.6293958378279684,,,,,
stage1,logodds,1.0,0.40000000000000013,0.7933070866141733,0.9468085106382979,0.6330531829221704,,,,,
stage1,logodds,1.0,0.45000000000000007,0.765748031496063,0.9680851063829787,0.6193995867793811,,,,,
stage1,logodds,1.0,0.5000000000000001,0.7470472440944882,0.975177304964539,0.6055826911033888,,,,,
stage1,logodds,1.0,0.5500000000000002,0.7263779527559056,0.9822695035460993,0.5906915283010824,,,,,
stage1,logodds,1.0,0.6000000000000002,0.7037401574803149,0.9893617021276596,0.5748999267375365,,,,,
stage1,logodds,1.0,0.6500000000000001,0.6811023622047244,0.9929078014184397,0.5572366197019386,,,,,
stage1,logodds,1.0,0.7000000000000002,0.65748031496063,0.9929078014184397,0.5366940521870579,,,,,
stage1,logodds,1.0,0.7500000000000002,0.6377952755905512,0.9964539007092199,0.5231022923529626,,,,,
stage1,logodds,1.0,0.8000000000000002,0.6190944881889764,1.0,0.5108459610471862,,,,,
stage1,logodds,1.0,0.8500000000000002,0.5905511811023622,1.0,0.4884561860190397,,,,,
stage1,logodds,1.0,0.9000000000000002,0.5580708661417323,1.0,0.4639920518152221,,,,,
stage2_end2end,weighted,,,,,,0.0,0.0,0.0,0.8586529182265714,0.8111346914654435
stage2_end2end,weighted,,,,,,0.0,0.0,0.2,0.8610508761641177,0.8138146219165069
stage2_end2end,weighted,,,,,,0.0,0.0,0.4,0.8621774906817059,0.8163703872476026
stage2_end2end,weighted,,,,,,0.0,0.0,0.6000000000000001,0.8607276400791168,0.814764679894715
stage2_end2end,weighted,,,,,,0.0,0.0,0.8,0.8608324258720093,0.8131107968259161
stage2_end2end,weighted,,,,,,0.0,0.0,1.0,0.862116694535709,0.8124063596574201
stage2_end2end,weighted,,,,,,0.0,0.2,0.0,0.8590186409289295,0.8128060046044894
stage2_end2end,weighted,,,,,,0.0,0.2,0.2,0.8609368959116676,0.815463958602267
stage2_end2end,weighted,,,,,,0.0,0.2,0.4,0.8625440410954742,0.8180417682064952
stage2_end2end,weighted,,,,,,0.0,0.2,0.6000000000000001,0.8610939581106858,0.8164358989052867
stage2_end2end,weighted,,,,,,0.0,0.2,0.8,0.8611989691452617,0.8147789519382256
stage2_end2end,weighted,,,,,,0.0,0.2,1.0,0.8624834026751979,0.8140728689138035
stage2_end2end,weighted,,,,,,0.0,0.4,0.0,0.8597067798525374,0.8161381219829711
stage2_end2end,weighted,,,,,,0.0,0.4,0.2,0.8622651577466494,0.8196850677617216
stage2_end2end,weighted,,,,,,0.0,0.4,0.4,0.8638751191044907,0.8222671035035238
stage2_end2end,weighted,,,,,,0.0,0.4,0.6000000000000001,0.8621076742672066,0.8189116357633642
stage2_end2end,weighted,,,,,,0.0,0.4,0.8,0.8622133759760502,0.8172528888967484
stage2_end2end,weighted,,,,,,0.0,0.4,1.0,0.8628591310831891,0.8156525221074162
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,0.0,0.8605185655514134,0.8160887693551631
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,0.2,0.8626472102726337,0.817904031410236
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,0.4,0.8642551255061572,0.8204821932832924
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,0.6000000000000001,0.863286226739558,0.8188961926408418
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,0.8,0.8633925916532252,0.8172424609351067
stage2_end2end,weighted,,,,,,0.0,0.6000000000000001,1.0,0.8646780761281389,0.816535452971993
stage2_end2end,weighted,,,,,,0.0,0.8,0.0,0.8607705898165358,0.8156415326812481
stage2_end2end,weighted,,,,,,0.0,0.8,0.2,0.8629016739035129,0.8174600204549136
stage2_end2end,weighted,,,,,,0.0,0.8,0.4,0.8643531707559959,0.819165592128922
stage2_end2end,weighted,,,,,,0.0,0.8,0.6000000000000001,0.8633836522967829,0.8175793904339201
stage2_end2end,weighted,,,,,,0.0,0.8,0.8,0.863490145803003,0.8159196086439687
stage2_end2end,weighted,,,,,,0.0,0.8,1.0,0.8647765033920991,0.815212342207667
stage2_end2end,weighted,,,,,,0.0,1.0,0.0,0.8600301707026599,0.8121471780646848
stage2_end2end,weighted,,,,,,0.0,1.0,0.2,0.8619412304904057,0.8132661858006053
stage2_end2end,weighted,,,,,,0.0,1.0,0.4,0.8635503934292066,0.8158528974495572
stage2_end2end,weighted,,,,,,0.0,1.0,0.6000000000000001,0.862686387208911,0.8150897402578596
stage2_end2end,weighted,,,,,,0.0,1.0,0.8,0.8629047657821312,0.8133171802969088
stage2_end2end,weighted,,,,,,0.0,1.0,1.0,0.8641911939244298,0.8126111590076392
stage2_end2end,weighted,,,,,,0.2,0.0,0.0,0.8591954097602028,0.8126421409282261
stage2_end2end,weighted,,,,,,0.2,0.0,0.2,0.8615913975263062,0.8153201630582524
stage2_end2end,weighted,,,,,,0.2,0.0,0.4,0.8627166707171492,0.817870484024415
stage2_end2end,weighted,,,,,,0.2,0.0,0.6000000000000001,0.8612683434672976,0.8162634065153057
stage2_end2end,weighted,,,,,,0.2,0.0,0.8,0.8613733264233548,0.8146147124704622
stage2_end2end,weighted,,,,,,0.2,0.0,1.0,0.8626561845451636,0.8139086668760209
stage2_end2end,weighted,,,,,,0.2,0.2,0.0,0.8595081182227279,0.8143945665972285
stage2_end2end,weighted,,,,,,0.2,0.2,0.2,0.8614253159970633,0.8170501546042999
stage2_end2end,weighted,,,,,,0.2,0.2,0.4,0.8630314408715429,0.8196243037527461
stage2_end2end,weighted,,,,,,0.2,0.2,0.6000000000000001,0.8615823576619954,0.8180190693893794
stage2_end2end,weighted,,,,,,0.2,0.2,0.8,0.8616875739364358,0.8163642626424045
stage2_end2end,weighted,,,,,,0.2,0.2,1.0,0.8629710667848657,0.8156570884280816
stage2_end2end,weighted,,,,,,0.2,0.4,0.0,0.8601959118001299,0.8177291040790898
stage2_end2end,weighted,,,,,,0.2,0.4,0.2,0.8627531075311216,0.8212742940852603
stage2_end2end,weighted,,,,,,0.2,0.4,0.4,0.8643620447151541,0.8238526494044424
stage2_end2end,weighted,,,,,,0.2,0.4,0.6000000000000001,0.8625956450500297,0.820496976617982
stage2_end2end,weighted,,,,,,0.2,0.4,0.8,0.8627015513466662,0.8188403755959138
stage2_end2end,weighted,,,,,,0.2,0.4,1.0,0.8633464885197017,0.8172382704866651
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,0.0,0.86100616585223,0.8176740714411569
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,0.2,0.8631341604158813,0.8194892811973938
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,0.4,0.8647410539947189,0.8220637741217315
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,0.6000000000000001,0.8637730528113826,0.8204785996990902
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,0.8,0.8638796210123982,0.818827005288721
stage2_end2end,weighted,,,,,,0.2,0.6000000000000001,1.0,0.8651641631854432,0.8181188936734461
stage2_end2end,weighted,,,,,,0.2,0.8,0.0,0.8612584137018384,0.8172239400455018
stage2_end2end,weighted,,,,,,0.2,0.8,0.2,0.8633888455658885,0.8190423913699914
stage2_end2end,weighted,,,,,,0.2,0.8,0.4,0.8648393405219629,0.8207438619599579
stage2_end2end,weighted,,,,,,0.2,0.8,0.6000000000000001,0.8638707207987832,0.8191585058853972
stage2_end2end,weighted,,,,,,0.2,0.8,0.8,0.8639774177664004,0.8175008613908119
stage2_end2end,weighted,,,,,,0.2,0.8,1.0,0.8652628317700046,0.8167925105517068
stage2_end2end,weighted,,,,,,0.2,1.0,0.0,0.8605185655514134,0.8137303802283329
stage2_end2end,weighted,,,,,,0.2,1.0,0.2,0.8624292614678912,0.8148482922648563
stage2_end2end,weighted,,,,,,0.2,1.0,0.4,0.8640374013179121,0.8174313234911882
stage2_end2end,weighted,,,,,,0.2,1.0,0.6000000000000001,0.8631744991962292,0.8166692239801696
stage2_end2end,weighted,,,,,,0.2,1.0,0.8,0.8633925916532252,0.8148997027582773
stage2_end2end,weighted,,,,,,0.2,1.0,1.0,0.8646780761281389,0.814192596274656
stage2_end2end,weighted,,,,,,0.4,0.0,0.0,0.859447854441431,0.8134108723443509
stage2_end2end,weighted,,,,,,0.4,0.0,0.2,0.8618431409135666,0.8160900611134553
stage2_end2end,weighted,,,,,,0.4,0.0,0.4,0.8629678914624386,0.8186403820796178
stage2_end2end,weighted,,,,,,0.4,0.0,0.6000000000000001,0.8615201424958545,0.817031541579798
stage2_end2end,weighted,,,,,,0.4,0.0,0.8,0.8616252265380536,0.8153828475349545
